회사명,corp_code,stock_code,연도,ESG,재무제표,부채총계,영업이익,법인세차감전 순이익
금호건설,106313,2990,2021,C,"1,735,985,668,782","1,083,164,233,858","111,591,652,916","107,643,789,897"
부광약품,123718,3000,2021,C,"397,416,583,050","117,355,699,917","5,621,880,941","3,787,330,767"
일성신약,146214,3120,2021,C,"371,382,501,205","25,472,910,327","-1,797,410,519","-1,523,332,911"
한국화장품제조,160621,3350,2021,C,"76,545,671,097","33,557,251,976","-771,314,063","-3,195,556,727"
아이에이치큐,154426,3560,2021,C,"238,568,445,822","120,389,630,160","-11,640,188,629","-8,223,798,450"
방림,122348,3610,2021,C,"257,080,320,409","57,282,434,832","6,354,469,456","10,406,253,415"
미창석유공업,122056,3650,2021,C,"347,596,979,803","45,615,051,049","35,450,218,335","44,392,400,139"
한성기업,161860,3680,2021,C,"199,923,899,803","155,369,922,233","-5,790,562,610","-9,846,401,686"
SG세계물산,133511,4060,2021,C,"308,412,903,410","64,147,888,831","-4,744,474,966","63,390,855,056"
동방,115287,4140,2021,C,"531,255,658,011","399,799,099,774","27,775,163,917","1,753,456,616"
엔피씨,108038,4250,2021,C,"499,980,382,786","176,774,337,449","28,271,810,810","33,702,669,870"
남성,172185,4270,2021,C,"288,756,909,702","169,416,969,431","6,945,078,322","8,838,344,737"
송원산업,134963,4430,2021,C,"1,115,649,000,000","572,395,000,000","105,714,000,000","101,184,000,000"
조광피혁,148939,4700,2021,C,"440,910,559,774","63,928,944,319","10,948,431,766","14,506,196,766"
팜젠사이언스,135050,4720,2021,C,"220,323,823,004","93,391,562,628","-5,037,919,443","41,949,485,108"
써니전자,138057,4770,2021,C,"77,185,258,102","9,012,295,478","1,774,546,138","5,535,285,462"
덕성,114093,4830,2021,C,"125,291,791,888","40,299,826,150","3,979,104,643","7,717,824,407"
티웨이홀딩스,109514,4870,2021,C,"805,278,645,714","716,048,792,667","191,758,193","-8,845,598,039"
씨아이테크,127158,4920,2021,C,"79,538,624,907","31,715,497,061","871,731,347","-8,810,217,795"
한신공영,162063,4960,2021,C,"2,119,949,126,309","1,442,187,010,014","44,647,806,717","67,015,303,893"
신라교역,135962,4970,2021,C,"680,457,027,435","127,921,320,912","16,894,920,312","59,298,024,312"
휴스틸,156488,5010,2021,C,"951,920,862,198","325,520,951,972","63,214,154,152","50,356,241,094"
부산주공,124151,5030,2021,C,"239,665,282,239","216,496,992,293","-9,346,942,299","-10,746,815,158"
신성통상,136341,5390,2021,C,"898,483,605,934","633,484,645,106","74,322,762,774","48,360,638,252"
대림비앤코,109754,5750,2021,C,"326,583,009,080","169,194,158,167","2,416,118,382","1,692,308,640"
신영와코루,136624,5800,2021,C,"388,668,603,657","65,750,359,288","3,690,487,329","8,581,224,354"
동부건설,115612,5960,2021,C,"1,262,000,761,148","702,346,281,301","61,251,228,945","97,855,985,075"
사조오양,141875,6090,2021,C,"315,948,482,729","119,243,893,874","20,393,329,855","20,783,190,232"
대원전선,260392,6340,2021,C,"240,573,775,497","152,928,878,651","2,295,663,054","1,108,013,058"
인스코비,122825,6490,2021,C,"109,349,945,278","43,461,356,421","-2,421,495,654","4,703,284,124"
대림통상,109824,6570,2021,C,"165,802,431,487","89,665,370,599","2,943,841,594","1,260,325,495"
삼성공조,126201,6660,2021,C,"257,514,151,759","37,761,206,683","1,170,697,408","128,344,654"
신송홀딩스,136402,6880,2021,C,"248,190,231,392","152,906,424,644","6,867,678,554","9,196,313,176"
태경케미컬,109161,6890,2021,C,"160,745,889,274","19,762,173,299","12,135,092,981","13,981,182,528"
일신석재,146296,7110,2021,C,"91,890,079,585","39,637,444,370","826,387,310","89,456,108"
미래아이앤지,104786,7120,2021,C,"99,668,333,058","28,587,955,823","899,375,453","-19,071,425,733"
일양약품,146454,7570,2021,C,"494,271,352,816","222,513,275,881","41,025,011,213","38,927,368,985"
동방아그로,115384,7590,2021,C,"204,466,925,957","57,352,105,712","8,197,671,412","9,022,593,774"
선도전기,131939,7610,2021,C,"167,947,855,455","86,791,537,826","-10,631,752,034","-12,356,561,537"
대동전자,157104,8110,2021,C,"205,008,393,025","41,011,755,616","3,043,982,349","4,185,980,267"
이건산업,145446,8250,2021,C,"419,293,457,489","229,454,183,533","32,135,868,698","21,388,408,920"
남선알미늄,107224,8350,2021,C,"355,238,354,994","119,307,587,177","-6,912,235,686","50,051,788,823"
문배철강,121570,8420,2021,C,"209,839,262,364","66,845,641,809","20,783,114,672","31,847,032,796"
일정실업,146542,8500,2021,C,"35,297,876,172","22,260,252,294","-8,500,866,625","-8,599,467,118"
윌비스,104999,8600,2021,C,"288,026,485,577","183,381,461,941","4,388,624,769","-14,754,902,738"
아남전자,138516,8700,2021,C,"229,403,319","163,294,748","13,225,147","11,999,021"
금비,168401,8870,2021,C,"337,872,961,433","176,002,340,792","9,896,690,530","7,349,669,450"
동양철관,117629,8970,2021,C,"185,998,127,837","101,850,823,126","-3,231,448,525","-3,683,937,384"
경인전자,102140,9140,2021,C,"65,884,752,780","6,287,918,773","1,998,761,089","4,102,144,846"
대양금속,111111,9190,2021,C,"157,542,366,949","57,964,910,118","15,188,009,078","16,655,718,317"
대우부품,111689,9320,2021,C,"94,393,900,185","59,430,229,701","1,078,204,340","154,085,320"
한창제지,163761,9460,2021,C,"248,597,574,228","140,052,513,951","17,762,577,766","17,142,425,900"
삼화전기,129271,9470,2021,C,"158,640,155,782","71,761,025,146","21,822,500,847","19,411,095,443"
삼정펄프,128227,9770,2021,C,"239,413,228,555","23,293,617,870","1,344,597,894","9,722,600,678"
우진아이엔에스,143262,10400,2021,C,"114,656,381,311","17,562,306,021","-6,727,170,261","-3,998,939,901"
진양폴리우레탄,160375,10640,2021,C,"48,090,926,524","18,619,836,523","4,715,418,691","4,522,334,839"
화천기계,166500,10660,2021,C,"155,922,671,832","30,111,089,586","1,260,419,572","5,496,871,247"
퍼스텍,148522,10820,2021,C,"185,612,511,300","142,208,454,450","4,334,722,379","7,108,987,143"
삼호개발,128980,10960,2021,C,"296,852,077,748","76,141,633,135","13,084,673,583","18,462,304,617"
진원생명과학,118521,11000,2021,C,"250,856,561,235","44,349,792,102","-27,434,047,838","-15,534,134,947"
삼화전자공업,129280,11230,2021,C,"66,900,329,255","49,263,944,386","-3,986,875,661","-4,021,389,464"
태림포장,153524,11280,2021,C,"600,863,714,442","257,262,396,231","30,179,570,724","27,385,204,085"
부산산업,124027,11390,2021,C,"133,795,623,819","56,289,943,316","397,767,100","-3,222,896,504"
갤럭시아에스엠,129554,11420,2021,C,"40,900,713,401","7,850,471,270","3,452,414,932","3,023,158,172"
한농화성,160861,11500,2021,C,"216,969,690,984","69,259,917,547","18,011,655,449","22,752,134,924"
한신기계공업,162072,11700,2021,C,"101,149,022,157","15,086,453,977","5,160,637,787","5,484,902,664"
아센디오,145437,12170,2021,C,"68,072,817,657","22,883,799,888","-3,557,150,999","-6,278,577,391"
영화금속,141413,12280,2021,C,"211,560,372,817","150,705,229,837","-16,352,615,533","-20,740,527,915"
경인양행,102113,12610,2021,C,"579,492,465,098","327,622,550,348","28,354,678,017","32,231,103,061"
대창,112651,12800,2021,C,"810,738,132,401","536,623,949,985","60,297,722,374","29,292,033,728"
계룡건설산업,102432,13580,2021,C,"2,327,054,067,482","1,572,714,062,300","232,741,989,538","212,159,935,325"
까뮤이앤씨,129420,13700,2021,C,"195,058,432,986","96,246,050,328","-3,010,985,732","-3,815,693,719"
지엠비코리아,156354,13870,2021,C,"522,463,824,958","273,762,237,351","8,377,508,126","13,219,029,318"
지누스,150633,13890,2021,C,"1,018,636,238,631","540,408,191,734","74,335,344,156","70,170,448,380"
한익스프레스,129509,14130,2021,C,"374,774,839,505","301,259,496,387","5,713,461,856","4,824,806,427"
대영포장,111458,14160,2021,C,"246,069,403,698","78,837,067,773","11,523,086,091","12,590,209,325"
금강공업,105299,14280,2021,C,"868,658,748,310","481,987,958,589","25,916,332,127","28,904,200,737"
태경비케이,122481,14580,2021,C,"332,382,423,528","97,539,784,985","19,603,002,069","21,924,704,959"
성문전자,132628,14910,2021,C,"54,386,004,301","23,623,581,165","3,442,198,787","3,484,643,148"
인디에프,106881,14990,2021,C,"129,046,719,316","87,338,281,443","-21,761,150,538","-18,349,469,300"
이스타코,134565,15020,2021,C,"82,087,856,901","31,761,979,271","-329,699,958","1,534,434,405"
에이엔피,143314,15260,2021,C,"82,030,110,765","52,058,401,194","-11,966,559,122","-11,948,327,703"
큐로,108746,15590,2021,C,"165,866,104,199","67,845,866,319","-14,968,117,999","-14,248,681,826"
일진홀딩스,146649,15860,2021,C,"1,611,593,519,855","726,755,398,999","38,724,294,545","39,214,395,669"
신대양제지,135777,16590,2021,C,"845,951,511,735","219,154,383,689","54,395,725,480","78,472,932,035"
광명전기,103662,17040,2021,C,"169,926,626,919","54,791,365,737","2,865,250,702","6,652,319,096"
수산중공업,135111,17550,2021,C,"236,089,651,990","114,040,079,182","14,273,592,746","14,174,510,836"
동원금속,118008,18500,2021,C,"468,914,312,188","436,932,189,046","-1,171,275,967","-25,944,541,929"
아시아나항공,138792,20560,2021,C,"13,082,664,860,149","12,561,568,437,168","93,203,600,406","-639,628,067,479"
세원정공,134316,21820,2021,C,"622,152,013,878","70,776,212,852","150,710,685","26,747,588,406"
삼원강재,191588,23000,2021,C,"270,679,643,944","51,952,908,280","9,549,369,585","11,801,008,521"
동남합성,115065,23450,2021,C,"90,602,982,225","44,342,731,815","14,906,406,553","14,892,475,673"
인지컨트롤스,103510,23800,2021,C,"543,367,174,652","346,845,570,399","2,018,548,482","3,014,187,876"
인팩,180795,23810,2021,C,"353,962,028,307","232,862,255,335","12,820,102,452","8,122,420,108"
에쓰씨엔지니어링,121969,23960,2021,C,"116,426,812,581","71,886,044,021","-6,633,227,964","-8,280,682,449"
WISCOM,142865,24070,2021,C,"135,283,853,674","15,140,908,426","-34,184,360","2,013,507,616"
디씨엠,177199,24090,2021,C,"286,895,605,966","51,347,298,046","34,887,867,459","65,568,444,868"
덕양산업,114154,24900,2021,C,"523,564,265,414","459,786,677,968","6,261,100,580","4,946,760,403"
KPX케미칼,191472,25000,2021,C,"777,143,203,509","199,075,057,541","44,680,350,533","64,202,140,491"
한국단자공업,157070,25540,2021,C,"1,125,163,279,036","282,995,896,952","76,226,359,858","86,359,388,249"
미래산업,197759,25560,2021,C,"118,651,368,670","34,009,093,695","8,486,522,801","7,714,912,717"
제이준코스메틱,136776,25620,2021,C,"79,881,575,028","19,745,646,519","-14,611,402,282","-35,926,819,948"
부국철강,123781,26940,2021,C,"150,684,042,688","30,259,504,634","8,055,575,084","11,005,167,636"
동서,144395,26960,2021,C,"1,582,577,880,310","133,970,703,050","38,374,679,515","141,296,719,479"
마니커,204208,27740,2021,C,"196,467,020,974","149,174,029,926","-13,037,736,353","-43,712,332,783"
동아지질,178754,28100,2021,C,"350,828,019,009","146,434,993,991","4,025,454,250","6,187,676,298"
신도리코,135795,29530,2021,C,"1,022,601,242,833","73,933,347,993","4,323,466,550","128,641,576,711"
동원수산,118044,30720,2021,C,"100,942,001,219","43,921,847,293","6,227,066,287","8,486,199,705"
비케이탑스,273615,30790,2021,C,"108,096,533,885","103,067,009,232","-10,337,472,155","-34,161,711,241"
콤텍시스템,186559,31820,2021,C,"349,140,170,006","181,589,153,398","17,298,658,675","7,283,130,301"
황금에스티,218575,32560,2021,C,"431,568,369,719","99,055,555,212","41,155,778,151","44,296,309,775"
KH 필룩스,193009,33180,2021,C,"539,371,447,061","112,111,273,037","-6,919,980,188","-3,365,345,922"
자화전자,146861,33240,2021,C,"437,943,843,130","139,199,344,515","16,315,874,373","18,648,015,556"
체시스,125576,33250,2021,C,"81,159,742,752","47,882,838,179","-1,652,260,820","-2,730,087,466"
인천도시가스,145862,34590,2021,C,"360,580,638,051","169,182,626,916","3,200,366,473","4,871,245,982"
백산,122551,35150,2021,C,"330,162,573,232","183,147,956,688","23,245,153,400","29,249,120,542"
YG PLUS,249247,37270,2021,C,"223,117,829,736","77,400,987,947","22,018,188,672","27,145,802,891"
한미반도체,161383,42700,2021,C,"429,285,683,427","82,473,641,150","122,419,465,500","136,251,557,490"
주연테크,269241,44380,2021,C,"59,714,398,945","14,445,524,837","-542,222,576","4,179,495,730"
진양화학,347734,51630,2021,C,"33,655,064,082","8,263,265,615","-3,856,327,930","-1,564,438,175"
세이브존I&C,422895,67830,2021,C,"564,254,721,215","106,318,459,437","11,023,053,450","9,421,419,170"
삼성출판사,423690,68290,2021,C,"338,722,412,834","115,319,934,841","1,143,042,682","1,425,509,491"
대웅제약,427483,69620,2021,C,"1,410,687,451,789","712,772,241,623","88,729,320,636","19,761,366,301"
한세엠케이,357360,69640,2021,C,"129,057,654,156","82,126,553,947","-12,087,443,066","-23,745,965,787"
DSR제강,151298,69730,2021,C,"241,710,739,393","87,876,177,148","4,291,637,467","8,951,605,449"
용평리조트,365989,70960,2021,C,"841,499,592,207","455,244,977,789","30,731,092,865","10,634,874,467"
유엔젤,416654,72130,2021,C,"61,716,673,610","9,512,538,390","3,147,724,544","13,514,121,048"
이엔플러스,469799,74610,2021,C,"102,809,878,473","30,435,535,805","-1,916,356,326","-19,531,133,459"
새론오토모티브,305668,75180,2021,C,"268,378,497,917","29,993,561,554","326,215,326","14,915,039,296"
세진중공업,415628,75580,2021,C,"570,404,297,293","367,209,564,922","3,715,273,239","23,544,342,014"
텔코웨어,361488,78000,2021,C,"122,175,454,114","12,790,697,041","1,154,358,790","1,833,591,516"
일진다이아,508274,81000,2021,C,"641,762,242,168","106,685,386,546","9,095,705,126","10,899,174,528"
이월드,540605,84680,2021,C,"433,174,725,941","194,324,047,779","1,934,269,007","-19,321,539,546"
엔케이,172228,85310,2021,C,"130,726,528,202","28,011,921,563","1,930,104,625","11,162,525,109"
진도,557933,88790,2021,C,"136,444,645,101","35,781,861,962","3,775,884,191","3,203,326,876"
메타랩스,442835,90370,2021,C,"85,034,044,701","28,601,817,313","-2,114,389,876","-17,889,861,473"
세원이앤씨,585219,91090,2021,C,"292,675,905,485","122,542,233,750","-9,014,252,606","-4,197,374,292"
디아이씨,112165,92200,2021,C,"628,866,348,030","496,346,184,821","27,294,787,166","26,350,258,692"
기신정기,106614,92440,2021,C,"259,583,134,119","15,480,427,091","11,356,562,672","12,264,573,119"
형지엘리트,441243,93240,2021,C,"130,445,154,012","70,234,922,857","-259,927,687","-1,320,525,665"
진양홀딩스,646732,100250,2021,C,"566,089,269,272","176,049,121,264","6,857,969,366","18,761,287,212"
인바이오젠,652423,101140,2021,C,"274,474,964,053","96,452,041,143","-7,932,253,132","111,064,190,370"
쌍방울,681142,102280,2021,C,"395,643,689,622","167,330,570,809","-2,306,484,345","-16,076,495,331"
일진전기,683469,103590,2021,C,"837,942,610,833","514,885,050,517","20,402,669,112","19,710,708,068"
미원홀딩스,706715,107590,2021,C,"426,808,405,295","191,049,963,834","29,724,423,052","51,974,183,768"
호전실업,226316,111110,2021,C,"302,687,738,324","182,611,847,823","20,619,478,511","19,914,234,790"
락앤락,561866,115390,2021,C,"829,724,564,810","135,773,113,236","32,518,907,928","24,287,180,553"
KC코트렐,797364,119650,2021,C,"385,076,959,540","335,125,784,942","4,647,615,173","13,119,506,842"
조선선재,796994,120030,2021,C,"139,548,941,139","13,139,110,252","14,137,036,323","18,156,814,430"
대성산업,828789,128820,2021,C,"1,727,522,535,003","1,206,363,220,781","18,489,525,473","38,890,689,151"
미원화학,855163,134380,2021,C,"133,843,309,910","13,888,347,755","12,772,108,235","14,562,849,509"
시디즈,852087,134790,2021,C,"84,805,500,508","23,355,362,343","12,698,998,352","15,348,391,590"
드림텍,415646,192650,2021,C,"732,979,091,172","344,213,371,123","96,104,848,257","93,073,282,394"
제이에스코퍼레이션,332927,194370,2021,C,"552,280,907,650","350,394,617,961","60,970,128,693","59,525,939,047"
금호에이치티,105606,214330,2021,C,"458,795,624,447","107,985,909,519","6,526,228,290","-17,493,483,853"
토니모리,816544,214420,2021,C,"202,095,812,764","106,805,775,344","-13,529,557,979","-9,967,903,723"
미원에스씨,1234297,268280,2021,C,"438,128,597,593","111,607,730,515","95,032,118,064","105,498,601,814"
제일약품,1236897,271980,2021,C,"426,486,418,148","259,139,220,266","-10,530,151,061","-13,833,971,419"
동아타이어,1262458,282690,2021,C,"420,630,889,248","50,132,557,106","14,389,332,135","22,169,782,397"
에어부산,651901,298690,2021,C,"1,009,737,367,111","879,205,856,364","-203,964,281,587","-352,597,389,006"
삼천당제약,128546,250,2021,C,"343,947,668,188","93,647,148,966","-15,293,087,301","-19,549,099,496"
서부T&D,130383,6730,2021,C,"2,058,277,699,331","1,257,108,421,044","-5,333,099,753","36,126,657,182"
네이처셀,117276,7390,2021,C,"69,649,961,572","8,804,814,044","-7,481,389,770","-30,014,354,226"
에스엠코어,137915,7820,2021,C,"92,845,267,334","24,011,632,396","-2,489,244,184","-539,413,597"
SGC이테크건설,141246,16250,2021,C,"591,722,026,513","387,466,565,470","69,077,041,588","91,944,726,932"
KCC건설,105466,21320,2021,C,"1,089,774,227,600","647,274,466,274","31,880,777,428","57,113,856,690"
유진기업,184667,23410,2021,C,"2,276,820,452,893","1,383,280,299,651","55,400,228,501","106,276,315,728"
동화기업,173032,25900,2021,C,"1,770,876,761,887","966,604,294,302","104,927,241,386","74,153,211,261"
