,corp_name,esg,fin_state,corp_code,stock_code,year
1826,삼성바이오로직스,A,"16,582,050,258,486",00877059,207940,2022
1827,SK디앤디,A,"2,191,576,214,447",00508344,210980,2022
1828,한솔제지,B+,"2,210,015,517,155",01060744,213500,2022
1829,이노션,B+,"2,290,142,554,591",00565154,214320,2022
1830,일동제약,B,"655,810,213,933",01168383,249420,2022
1831,경동도시가스,B,"1,067,615,033,035",01208885,267290,2022
1832,오리온,A,"3,371,683,914,220",01238169,271560,2022
1833,한화시스템,A,"3,945,627,700,263",00339391,272210,2022
1834,BGF리테일,A,"2,946,235,271,626",01263022,282330,2022
1835,SK케미칼,A+,"3,945,682,879,744",01267170,285130,2022
1836,롯데정보통신,A,"871,931,521,611",01262032,286940,2022
1837,효성화학,A,"3,131,118,899,043",01316236,298000,2022
1838,효성티앤씨,A,"4,319,879,312,472",01316227,298020,2022
1839,효성중공업,A,"4,693,470,608,273",01316245,298040,2022
1840,효성첨단소재,A,"2,934,713,477,994",01316254,298050,2022
1841,현대오토에버,B+,"2,619,436,326,622",00362441,307950,2022
1842,하림지주,C,"13,268,988,298,801",00148364,003380,2022
1843,CJ ENM,B+,"10,332,246,645,583",00265324,035760,2022
1844,케이티알파,B+,"407,835,297,144",00260958,036030,2022
1845,현대에버다임,A,"292,346,827,519",00228536,041440,2022
1846,CJ프레시웨이,A,"1,484,726,893,096",00127954,051500,2022
1847,현대바이오랜드,A,"176,097,325,723",00347062,052260,2022
1848,에스티팜,B+,"578,679,154,922",00871833,237690,2022
1849,삼양홀딩스,B+,"4,547,781,000,000",00126937,000070,2022
1850,하이트진로,B,"3,333,438,311,387",00150244,000080,2022
1851,유한양행,B+,"2,472,728,072,149",00145109,000100,2022
1852,하이트진로홀딩스,B,"3,945,000,964,667",00148993,000140,2022
1853,삼화페인트공업,B,"587,186,274,133",00129387,000390,2022
1854,대동,D,"1,713,773,205,581",00109286,000490,2022
1855,가온전선,B,"752,332,445,010",00104768,000500,2022
1856,유수홀딩스,B+,"524,926,064,872",00163691,000700,2022
1857,동국제강,B,"6,451,247,796,882",00114792,001230,2022
1858,GS글로벌,B+,"1,419,412,958,453",00138190,001250,2022
1859,종근당홀딩스,B+,"1,376,372,969,554",00149354,001630,2022
1860,DL건설,A,"1,746,816,807,975",00128971,001880,2022
1861,아세아,B+,"3,182,375,948,080",00138701,002030,2022
1862,도화엔지니어링,C,"522,590,275,567",00114552,002150,2022
1863,고려제강,D,"2,532,768,398,255",00103006,002240,2022
1864,넥센타이어,B+,"3,944,336,739,608",00173874,002350,2022
1865,케이씨씨,A,"13,118,486,307,658",00105271,002380,2022
1866,SUN&L,C,"524,434,319,704",00132211,002820,2022
1867,세아제강지주,B,"3,572,067,658,664",00124197,003030,2022
1868,일신방직,D,"1,176,745,986,062",00146269,003200,2022
1869,태광산업,D,"4,910,005,420,529",00153393,003240,2022
1870,한일홀딩스,C,"3,268,041,346,024",00162993,003300,2022
1871,영진약품,B+,"203,082,817,375",00141149,003520,2022
1872,대한화섬,C,"836,764,531,649",00113544,003830,2022
1873,남양유업,C,"902,259,070,497",00107598,003920,2022
1874,사조대림,C,"1,168,252,667,285",00109718,003960,2022
1875,한국석유공업,B,"347,065,524,190",00157991,004090,2022
1876,농심,C,"3,034,718,535,547",00108241,004370,2022
1877,삼익THK,C,"444,027,583,867",00127802,004380,2022
1878,서울식품공업,D,"70,853,362,024",00130879,004410,2022
1879,삼천리,C,"5,021,952,466,150",00128555,004690,2022
1880,DRB동일,C,"945,238,494,728",00118266,004840,2022
1881,성신양회,C,"1,187,583,002,030",00132804,004980,2022
1882,SGC에너지,B+,"3,054,362,176,494",00125150,005090,2022
1883,녹십자홀딩스,B+,"3,592,060,734,923",00108135,005250,2022
1884,SPC삼립,B,"1,295,399,585,606",00125530,005610,2022
1885,넥센,B+,"4,726,896,214,044",00167192,005720,2022
1886,에스엘,B+,"2,931,636,940,305",00125521,005850,2022
1887,삼성전자,A,"448,424,507,000,000",00126380,005930,2022
1888,화승인더스트리,C,"1,779,489,488,972",00166227,006060,2022
1889,녹십자,B+,"2,525,537,081,269",00129679,006280,2022
1890,한일현대시멘트,B+,"649,126,013,507",00164672,006390,2022
1891,AK홀딩스,B+,"5,004,334,961,394",00125080,006840,2022
1892,사조산업,C,"1,166,611,978,191",00124799,007160,2022
1893,이수페타시스,C,"546,014,160,739",00107613,007660,2022
1894,F&F 홀딩스,B,"3,595,118,444,613",00126487,007700,2022
1895,서연,B+,"2,323,543,346,933",00163114,007860,2022
1896,한솔로지스틱스,B+,"274,496,248,985",00140946,009180,2022
1897,태영건설,B+,"4,323,308,266,498",00153861,009410,2022
1898,경동나비엔,C,"1,018,019,428,372",00101488,009450,2022
1899,삼성중공업,B+,"14,491,697,984,864",00126478,010140,2022
1900,화신,C,"1,004,620,994,499",00166315,010690,2022
1901,아이에스동서,B+,"3,737,786,456,047",00115977,010780,2022
1902,금호석유화학,A,"7,719,272,223,622",00106368,011780,2022
1903,계양전기,C,"297,554,555,403",00102618,012200,2022
1904,경동인베스트,C,"586,813,597,619",00143527,012320,2022
1905,HDC,C,"11,592,341,237,983",00164636,012630,2022
1906,화승코퍼레이션,C,"1,177,218,098,360",00166272,013520,2022
1907,유니드,B,"1,489,264,677,517",00159786,014830,2022
1908,예스코홀딩스,B,"1,491,393,801,000",00105101,015360,2022
1909,한국전력공사,B,"234,804,994,000,000",00159193,015760,2022
1910,서울도시가스,C,"1,871,342,447,045",00130684,017390,2022
1911,E1,B+,"4,339,655,185,507",00165583,017940,2022
1912,한국카본,C,"585,333,635,410",00159795,017960,2022
1913,한온시스템,B,"9,098,783,327,544",00161125,018880,2022
1914,세아특수강,B+,"690,192,115,483",00133991,019440,2022
1915,대교,B,"666,723,788,672",00108913,019680,2022
1916,다우기술,C,"49,260,008,742,513",00176914,023590,2022
1917,한국콜마홀딩스,B+,"1,269,102,053,314",00203290,024720,2022
1918,팬오션,B,"7,548,942,000,000",00122737,028670,2022
1919,제일기획,A,"2,751,445,128,079",00148276,030000,2022
1920,LG디스플레이,A,"35,686,019,000,000",00105873,034220,2022
1921,신세계건설,B+,"1,035,610,953,877",00217947,034300,2022
1922,NICE,B+,"3,378,563,521,222",00158316,034310,2022
1923,신세계I&C,B+,"482,934,079,721",00219486,035510,2022
1924,한국가스공사,B+,"62,424,983,096,053",00261285,036460,2022
1925,SNT홀딩스,C,"2,558,426,986,621",00225159,036530,2022
1926,LG헬로비전,A,"1,428,013,437,283",00222532,037560,2022
1927,하나투어,B+,"455,429,440,460",00269940,039130,2022
1928,코스맥스비티아이,B+,"936,136,657,462",00219574,044820,2022
1929,동원F&B,B,"2,071,710,810,838",00340917,049770,2022
1930,LG화학,B,"67,973,823,000,000",00356361,051910,2022
1931,한전기술,B+,"816,503,301,678",00159209,052690,2022
1932,테이팩스,B+,"197,584,861,031",00256955,055490,2022
1933,세아홀딩스,C,"5,919,958,905,229",00377610,058650,2022
1934,종근당바이오,B+,"312,590,995,328",00390055,063160,2022
1935,셀트리온,B,"5,891,652,311,251",00413046,068270,2022
1936,농심홀딩스,C,"1,389,130,864,097",00459871,072710,2022
1937,금호타이어,B+,"4,694,985,403,484",00481454,073240,2022
1938,STX엔진,C,"853,388,000,000",00480455,077970,2022
1939,에이블씨엔씨,B,"195,431,756,905",00400857,078520,2022
1940,HDC현대EP,C,"603,330,216,887",00357935,089470,2022
1941,제주항공,B,"1,663,644,038,577",00555874,089590,2022
1942,후성,B,"933,755,417,033",00595191,093370,2022
1943,효성 ITX,B+,"176,818,736,427",00414850,094280,2022
1944,웅진씽크빅,B+,"790,792,230,162",00628189,095720,2022
1945,동성케미컬,B+,"899,511,754,452",00679314,102260,2022
1946,풍산,B,"3,395,297,191,796",00684714,103140,2022
1947,영원무역,B+,"4,513,623,780,811",00776820,111770,2022
1948,GKL,A,"609,513,166,650",00557508,114090,2022
1949,한전산업,C,"157,781,435,629",00194947,130660,2022
1950,선진,C,"1,333,616,177,351",00855093,136490,2022
1951,코오롱플라스틱,B,"387,043,503,761",00241005,138490,2022
1952,한국타이어앤테크놀로지,B+,"12,581,364,159,005",00937324,161390,2022
1953,한국콜마,B+,"2,933,309,479,342",00939331,161890,2022
1954,동일고무벨트,B,"381,228,401,577",00939687,163560,2022
1955,엔에이치엔,A,"3,025,182,021,029",00983271,181710,2022
1956,아세아시멘트,C,"2,040,009,732,425",00990165,183190,2022
1957,경보제약,B+,"240,544,942,124",00101664,214390,2022
1958,잇츠한불,C,"486,153,355,769",00911955,226320,2022
1959,현대코퍼레이션홀딩스,B,"296,127,566,149",01108099,227840,2022
1960,두산밥캣,B+,"9,248,386,178,000",01032486,241560,2022
1961,화승엔터프라이즈,B+,"1,475,831,730,945",01128613,241590,2022
1962,넷마블,B,"8,935,573,715,860",00904672,251270,2022
1963,진에어,B+,"771,895,322,061",00653024,272450,2022
1964,삼양패키징,B,"642,561,000,000",01060814,272550,2022
1965,한일시멘트,C,"2,460,836,871,897",01319808,300720,2022
1966,세아제강,B+,"1,465,129,428,987",01325979,306200,2022
1967,두산퓨얼셀,B+,"1,026,929,716,010",01412725,336260,2022
1968,동진쎄미켐,C,"1,374,303,530,098",00118804,005290,2022
1969,NICE평가정보,B,"481,091,462,120",00158325,030190,2022
1970,주성엔지니어링,C,"833,063,199,031",00252135,036930,2022
1971,지니뮤직,C,"340,102,689,990",00223762,043610,2022
1972,서울반도체,B,"1,289,871,955,246",00130763,046890,2022
1973,안랩,B+,"345,012,452,317",00298270,053800,2022
1974,에스에프에이,C,"1,925,346,831,568",00358271,056190,2022
1975,엘앤에프,C,"3,023,932,974,764",00398701,066970,2022
1976,아이티엠반도체,B,"654,754,161,946",00579980,084850,2022
1977,에코프로,C,"5,345,782,603,044",00536541,086520,2022
1978,나스미디어,B+,"518,025,081,441",00486097,089600,2022
1979,비에이치,C,"1,007,315,366,070",00447609,090460,2022
1980,셀트리온헬스케어,B,"4,454,598,566,766",00554024,091990,2022
1981,고영,B,"391,686,493,023",00579999,098460,2022
1982,LX세미콘,A,"1,289,618,542,133",00525934,108320,2022
1983,하림,B,"909,832,722,503",00857727,136480,2022
1984,케어젠,C,"234,070,032,770",00549891,214370,2022
1985,원익IPS,B,"1,121,670,538,661",01135941,240810,2022
1986,매일유업,A,"974,748,292,974",01234507,267980,2022
1987,동화약품,C,"461,136,459,052",00119195,000020,2022
1988,유유제약,C,"195,205,072,788",00144818,000220,2022
1989,대원강업,C,"1,010,418,825,338",00111847,000430,2022
1990,조선내화,D,"1,620,442,052,683",00148984,000480,2022
1991,삼일제약,D,"356,700,496,639",00128032,000520,2022
1992,CS홀딩스,C,"364,121,570,785",00149026,000590,2022
1993,천일고속,D,"54,845,658,330",00151395,000650,2022
1994,화천기공,D,"474,032,615,936",00166519,000850,2022
1995,강남제비스코,C,"957,791,314,832",00100939,000860,2022
1996,유니온,C,"376,111,723,330",00144252,000910,2022
1997,페이퍼코리아,D,"501,830,145,462",00134723,001020,2022
1998,JW중외제약,C,"627,972,755,001",00149947,001060,2022
1999,대한제분,D,"1,318,431,898,542",00113243,001130,2022
2000,금호전기,D,"61,814,213,952",00106395,001210,2022
2001,백광산업,D,"403,243,057,624",00122472,001340,2022
2002,BYC,D,"668,872,026,401",00122579,001460,2022
2003,대한제당,D,"1,219,466,296,000",00113234,001790,2022
2004,KISCO홀딩스,C,"1,735,936,557,627",00159740,001940,2022
2005,코오롱,C,"4,477,491,140,077",00152862,002020,2022
2006,경농,C,"448,632,689,252",00101433,002100,2022
2007,삼양통상,C,"457,536,775,769",00127042,002170,2022
2008,한국수출포장공업,D,"345,521,340,104",00158112,002200,2022
2009,아세아제지,C,"1,034,948,261,694",00138729,002310,2022
2010,SH에너지화학,C,"124,160,292,131",00136457,002360,2022
2011,화성산업,B,"746,127,741,905",00174527,002460,2022
2012,제일파마홀딩스,D,"865,677,012,176",00148443,002620,2022
2013,TCC스틸,C,"507,482,316,790",00117300,002710,2022
2014,국제약품,C,"136,592,862,806",00104722,002720,2022
2015,삼영무역,B,"624,208,062,873",00127167,002810,2022
2016,한국쉘석유,C,"172,340,453,951",00158149,002960,2022
2017,혜인,D,"240,522,145,627",00165343,003010,2022
2018,코오롱글로벌,C,"2,834,147,586,184",00152880,003070,2022
2019,성보화학,D,"170,785,287,337",00132725,003080,2022
2020,대웅,B+,"2,158,905,107,252",00111810,003090,2022
2021,디아이,D,"274,585,823,020",00118275,003160,2022
2022,대원제약,B,"453,550,065,821",00111999,003220,2022
2023,한진중공업홀딩스,C,"1,995,988,000,000",00163673,003480,2022
2024,신흥,D,"140,622,549,545",00173795,004080,2022
2025,현대약품,D,"181,159,427,810",00164706,004310,2022
2026,세방,C,"1,280,973,786,600",00133812,004360,2022
2027,삼일씨엔에스,D,"411,440,527,283",00109806,004440,2022
2028,삼화왕관,D,"222,783,556,966",00129235,004450,2022
2029,세방전지,C,"1,676,981,981,164",00133858,004490,2022
2030,깨끗한나라,C,"661,046,979,250",00113492,004540,2022
2031,동일산업,C,"499,402,713,211",00172936,004890,2022
2032,조광페인트,C,"386,108,212,060",00148920,004910,2022
2033,코스모신소재,D,"451,321,116,581",00129989,005070,2022
2034,한창,D,"113,480,993,232",00163716,005110,2022
2035,국동,D,"175,008,166,225",00168331,005320,2022
2036,모나미,D,"218,432,623,722",00121288,005360,2022
2037,코스모화학,D,"807,858,896,061",00160302,005420,2022
2038,한국공항,C,"421,095,042,761",00156691,005430,2022
2039,삼진제약,D,"406,556,944,095",00128412,005500,2022
2040,삼영전자공업,C,"539,337,299,822",00127200,005680,2022
2041,파미셀,D,"112,694,189,040",00145163,005690,2022
2042,크라운해태홀딩스,C,"1,153,770,087,447",00153126,005740,2022
2043,풍산홀딩스,B,"1,142,781,392,226",00155531,005810,2022
2044,원림,D,"169,931,826,485",00143794,005820,2022
2045,휴니드테크놀러지스,D,"304,125,357,471",00111421,005870,2022
2046,대한해운,C,"4,490,260,111,628",00113535,005880,2022
2047,이수화학,C,"1,188,076,573,138",00145552,005950,2022
2048,동원산업,C,"7,061,179,537,459",00118026,006040,2022
2049,삼아알미늄,C,"288,153,289,588",00126779,006110,2022
2050,한국전자홀딩스,D,"469,100,261,248",00159254,006200,2022
2051,대구백화점,C,"470,347,262,546",00108977,006370,2022
2052,카프로,C,"302,205,591,680",00159810,006380,2022
2053,대한유화,C,"2,195,832,515,923",00260383,006650,2022
2054,영풍제지,D,"203,670,379,646",00141404,006740,2022
2055,벽산,D,"601,820,033,901",00122898,007210,2022
2056,한국특강,D,"549,828,403,701",00124090,007280,2022
2057,샘표,C,"465,919,907,060",00130091,007540,2022
2058,국도화학,D,"1,499,093,658,603",00104388,007690,2022
2059,코리아써키트,D,"1,293,448,547,101",00152686,007810,2022
2060,태평양물산,C,"721,226,342,857",00154329,007980,2022
2061,사조동아원,C,"481,673,723,451",00137252,008040,2022
2062,서흥,B,"926,418,535,898",00131692,008490,2022
2063,율촌화학,C,"653,136,152,620",00145260,008730,2022
2064,케이씨티시,D,"630,078,626,843",00103042,009070,2022
2065,SIMPAC,D,"965,098,438,859",00138260,009160,2022
2066,신원,D,"510,124,893,723",00136864,009270,2022
2067,광동제약,C,"932,023,758,862",00103592,009290,2022
2068,참엔지니어링,C,"739,665,588,573",00153621,009310,2022
2069,한올바이오파마,C,"213,451,232,698",00162586,009420,2022
2070,KC그린홀딩스,D,"792,860,678,470",00159971,009440,2022
2071,모토닉,B,"464,094,161,172",00151128,009680,2022
2072,한국내화,C,"325,998,841,087",00160205,010040,2022
2073,고려아연,B,"12,097,918,358,974",00102858,010130,2022
2074,웰바이오텍,D,"60,207,812,882",00141273,010600,2022
2075,평화홀딩스,C,"558,370,415,231",00155124,010770,2022
2076,에넥스,C,"128,080,156,342",00139764,011090,2022
2077,CJ씨푸드,B,"143,409,086,635",00129013,011150,2022
2078,유니켐,D,"434,878,230,535",00137207,011330,2022
2079,STX,C,"741,784,000,000",00138297,011810,2022
2080,신성이엔지,D,"577,555,245,278",00136271,011930,2022
2081,DB,B,"414,317,384,772",00163345,012030,2022
2082,영흥,C,"535,684,495,341",00141477,012160,2022
2083,더존비즈온,D,"832,892,725,864",00172291,012510,2022
2084,모나리자,D,"97,794,376,174",00173102,012690,2022
2085,일성건설,D,"413,301,997,330",00146232,013360,2022
2086,디와이,C,"861,083,032,957",00117179,013570,2022
2087,영보화학,D,"180,449,397,115",00140779,014440,2022
2088,극동유화,D,"353,076,046,774",00105156,014530,2022
2089,사조씨푸드,C,"350,700,454,619",00124780,014710,2022
2090,동원시스템즈,C,"1,451,669,982,270",00132637,014820,2022
2091,대창단조,C,"338,228,490,208",00112679,015230,2022
2092,태경산업,C,"625,038,862,557",00153339,015890,2022
2093,대현,C,"297,649,820,407",00113614,016090,2022
2094,한세예스24홀딩스,B+,"2,036,963,741,120",00161976,016450,2022
2095,환인제약,B,"369,374,561,471",00166573,016580,2022
2096,대성홀딩스,C,"1,391,346,077,818",00108940,016710,2022
2097,두올,D,"462,171,290,214",00119672,016740,2022
2098,퍼시스,D,"544,804,538,072",00161709,016800,2022
2099,웅진,C,"1,094,417,787,764",00143651,016880,2022
2100,명문제약,D,"230,449,822,959",00121039,017180,2022
2101,우신시스템,D,"282,515,715,608",00142883,017370,2022
2102,광전자,D,"247,855,306,698",00152729,017900,2022
2103,조일알미늄,C,"367,680,590,342",00149239,018470,2022
2104,신풍제약,C,"361,536,058,296",00137359,019170,2022
2105,티에이치엔,D,"371,353,957,512",00118965,019180,2022
2106,키다리스튜디오,D,"378,769,210,908",00140131,020120,2022
2107,일진디스플,D,"117,303,570,494",00198697,020760,2022
2108,서원,C,"266,232,857,341",00131197,021050,2022
2109,MH에탄올,C,"447,440,404,391",00121534,023150,2022
2110,한국종합기술,C,"332,695,359,728",00159500,023350,2022
2111,대원화성,D,"130,913,447,074",00112022,024890,2022
2112,에스제이엠홀딩스,C,"328,166,066,953",00181943,025530,2022
2113,이구산업,C,"337,212,432,145",00145464,025820,2022
2114,남해화학,C,"902,896,419,890",00107987,025860,2022
2115,세하,D,"200,976,546,330",00133706,027970,2022
2116,케이씨,C,"1,004,623,911,655",00209780,029460,2022
2117,롯데관광개발,D,"1,802,776,594,203",00231372,032350,2022
2118,유나이티드,B,"417,890,866,564",00158963,033270,2022
2119,세종공업,C,"1,149,427,317,637",00134510,033530,2022
2120,무학,C,"605,739,795,014",00121543,033920,2022
2121,SBS,C,"1,407,888,696,660",00130772,034120,2022
2122,상신브레이크,D,"543,596,267,420",00129642,041650,2022
2123,유니온머티리얼,D,"204,164,784,861",00369833,047400,2022
2124,우진플라임,D,"285,245,048,447",00303217,049800,2022
2125,한전KPS,A,"1,562,022,195,345",00159218,051600,2022
2126,다스코,D,"346,117,669,232",00353878,058730,2022
2127,SNT모티브,C,"1,225,486,689,781",00398792,064960,2022
2128,대호에이엘,D,"157,016,306,876",00428729,069460,2022
2129,하이스틸,C,"292,456,090,103",00435312,071090,2022
2130,코아스,C,"76,246,124,909",00210856,071950,2022
2131,STX중공업,C,"416,290,993,852",00406046,071970,2022
2132,유니퀘스트,D,"610,723,418,178",00414601,077500,2022
2133,그린케미칼,D,"196,645,335,068",00454946,083420,2022
2134,대한제강,D,"1,220,496,809,666",00113225,084010,2022
2135,동양고속,D,"165,498,374,153",00540641,084670,2022
2136,티비에이치글로벌,D,"112,327,631,684",00409672,084870,2022
2137,평화산업,C,"236,600,606,117",00573579,090080,2022
2138,티웨이항공,C,"1,042,495,890,560",00671376,091810,2022
2139,KEC,C,"401,136,512,524",00589127,092220,2022
2140,KPX홀딩스,C,"1,819,893,802,654",00587466,092230,2022
2141,동양피스톤,C,"374,266,034,502",00117726,092780,2022
2142,LF,B,"2,584,040,376,470",00593032,093050,2022
2143,AJ네트웍스,B+,"1,481,445,371,745",00365387,095570,2022
2144,JW홀딩스,B+,"1,157,579,707,497",00632304,096760,2022
2145,비상교육,B,"309,226,087,513",00520887,100220,2022
2146,SNT에너지,C,"429,772,701,838",00648721,100840,2022
2147,해태제과식품,C,"691,254,955,147",00428321,101530,2022
2148,이연제약,C,"484,691,741,651",00145598,102460,2022
2149,한국철강,C,"938,653,807,133",00687711,104700,2022
2150,한세실업,C,"1,239,211,177,169",00728638,105630,2022
2151,우진,C,"227,053,375,662",00173944,105840,2022
2152,컨버즈,D,"32,951,331,825",00753643,109070,2022
2153,씨에스윈드,C,"1,779,540,149,764",00670340,112610,2022
2154,대성에너지,C,"834,489,958,201",00787376,117580,2022
2155,아이마켓코리아,C,"1,224,954,676,333",00360142,122900,2022
2156,한국화장품,C,"43,913,329,550",00823429,123690,2022
2157,에스제이엠,D,"243,275,367,790",00815369,123700,2022
2158,인터지스,C,"433,167,237,634",00151368,129260,2022
2159,화인베스틸,D,"179,622,909,869",00661847,133820,2022
2160,핸즈코퍼레이션,C,"862,588,714,003",00119140,143210,2022
2161,덴티움,D,"674,583,964,552",00526599,145720,2022
2162,DSR,D,"364,710,386,862",00110608,155660,2022
2163,더블유게임즈,B,"1,235,636,097,982",01010110,192080,2022
2164,쿠쿠홀딩스,C,"1,149,528,707,692",00132354,192400,2022
2165,디와이파워,C,"327,522,399,303",01059605,210540,2022
2166,LS전선아시아,C,"506,732,778,044",01093007,229640,2022
2167,JW생명과학,C,"252,942,118,072",00225706,234080,2022
2168,샘표식품,C,"350,286,507,374",01167056,248170,2022
2169,크라운제과,C,"330,163,311,049",01205329,264900,2022
2170,케이씨텍,C,"483,313,331,794",01261893,281820,2022
2171,쿠쿠홈시스,C,"1,016,960,290,726",01267684,284740,2022
2172,하나제약,C,"345,964,556,425",00248974,293480,2022
2173,HDC현대산업개발,C,"7,336,326,609,377",01310269,294870,2022
2174,자이에스앤디,B,"1,952,688,130,478",00367844,317400,2022
2175,솔루스첨단소재,C,"1,461,040,406,251",01412822,336370,2022
2176,포스코엠텍,B+,"159,723,837,264",00128111,009520,2022
2177,오리콤,C,"214,448,418,993",00141671,010470,2022
2178,원익홀딩스,C,"1,815,525,982,803",00216647,030530,2022
2179,다우데이타,C,"49,874,925,681,578",00238782,032190,2022
2180,케이엠더블유,D,"345,863,814,037",00226352,032500,2022
2181,파라다이스,C,"3,511,523,805,592",00171265,034230,2022
2182,JYP Ent.,B,"411,122,310,132",00258689,035900,2022
2183,솔브레인홀딩스,C,"1,689,281,067,174",00247975,036830,2022
2184,삼표시멘트,C,"1,452,791,372,545",00239639,038500,2022
2185,에스엠,C,"1,463,023,492,474",00260930,041510,2022
2186,코미팜,D,"111,750,976,536",00187415,041960,2022
2187,SBS콘텐츠허브,C,"248,375,921,541",00280688,046140,2022
2188,인터플렉스,D,"286,883,514,982",00369170,051370,2022
2189,한국정보인증,C,"280,825,844,361",00306454,053300,2022
2190,이니텍,B,"122,977,342,918",00353610,053350,2022
2191,신화인터텍,D,"172,821,039,510",00228350,056700,2022
2192,KT서브마린,C,"120,254,641,716",00225742,060370,2022
2193,드림어스컴퍼니,C,"271,847,458,583",00364467,060570,2022
2194,KH바텍,B+,"344,760,762,321",00378628,060720,2022
2195,티씨케이,D,"480,543,059,263",00245472,064760,2022
2196,아프리카TV,C,"465,125,470,787",00399694,067160,2022
2197,멀티캠퍼스,B,"291,749,666,767",00425351,067280,2022
2198,웹젠,C,"646,867,401,981",00405320,069080,2022
2199,국일제지,C,"131,141,774,700",00104573,078130,2022
2200,컴투스,D,"1,908,358,361,933",00476498,078340,2022
2201,대주전자재료,D,"327,888,921,205",00177816,078600,2022
2202,유진테크,D,"434,013,808,798",00531014,084370,2022
2203,헬릭스미스,D,"254,061,826,024",00359395,084990,2022
2204,파트론,D,"685,614,631,280",00490151,091700,2022
2205,테스,C,"336,518,156,052",00524421,095610,2022
2206,코오롱생명과학,C,"314,117,887,378",00525642,102940,2022
2207,위메이드,C,"1,429,831,181,230",00444329,112040,2022
2208,와이지엔터테인먼트,C,"712,872,500,384",00613318,122870,2022
2209,피엔티,C,"1,087,892,463,692",00612294,137400,2022
2210,휴젤,C,"1,049,782,928,514",00888347,145020,2022
2211,KG ETS,D,"5,091,878,937,151",00366137,151860,2022
2212,콜마비앤에이치,B+,"616,919,235,561",01032404,200130,2022
2213,클래시스,B+,"331,411,108,299",01061327,214150,2022
2214,파마리서치,C,"478,055,190,172",00970453,214450,2022
2215,골프존,B+,"589,527,894,611",01067516,215000,2022
2216,인크로스,C,"236,897,651,680",00819073,216050,2022
2217,휴온스,B,"472,626,625,346",01159853,243070,2022
2218,에코프로비엠,B,"3,374,166,378,975",01160363,247540,2022
2219,스튜디오드래곤,C,"1,090,666,384,738",01168684,253450,2022
2220,펄어비스,B,"1,222,554,846,466",01152470,263750,2022
2221,이녹스첨단소재,C,"463,915,078,234",01237540,272290,2022
2222,와이즈버즈,D,"75,328,601,022",01236532,273060,2022
2223,천보,D,"818,655,924,091",00897752,278280,2022
2224,에이비엘바이오,C,"185,180,595,640",01256864,298380,2022
2225,KR모터스,D,"149,185,245,583",00112378,000040,2022
2226,경방,D,"1,248,318,313,535",00101628,000050,2022
2227,성창기업지주,D,"820,314,254,965",00133335,000180,2022
2228,대유플러스,D,"543,210,276,853",00126089,000300,2022
2229,영풍,B,"5,871,933,652,466",00141307,000670,2022
2230,LS네트웍스,B,"1,300,442,455,061",00104698,000680,2022
2231,이화산업,D,"268,488,318,653",00145686,000760,2022
2232,보해양조,D,"147,392,500,947",00123541,000890,2022
2233,전방,D,"304,781,348,634",00147222,000950,2022
2234,한국주철관공업,D,"424,608,629,316",00159573,000970,2022
2235,대한방직,C,"210,639,557,874",00112970,001070,2022
2236,만호제강,C,"257,003,015,078",00120872,001080,2022
2237,남광토건,C,"345,922,884,373",00107066,001260,2022
2238,삼성제약,D,"117,914,808,538",00126414,001360,2022
2239,SG글로벌,D,"185,935,448,420",00152039,001380,2022
2240,KG케미칼,D,"6,981,908,974,784",00101220,001390,2022
2241,태원물산,D,"34,948,504,183",00154055,001420,2022
2242,삼부토건,D,"511,831,084,722",00125974,001470,2022
2243,동양,D,"983,550,240,798",00117337,001520,2022
2244,디아이동일,D,"1,000,282,518,406",00118345,001530,2022
2245,조비,D,"130,041,760,125",00148948,001550,2022
2246,제일연마,C,"104,117,875,897",00148461,001560,2022
2247,금양,D,"282,778,726,386",00106119,001570,2022
2248,케이비아이동국실업,D,"553,570,561,673",00114765,001620,2022
2249,알루코,D,"816,932,966,181",00117027,001780,2022
2250,삼화콘덴서공업,D,"287,453,832,625",00129350,001820,2022
2251,고려산업,D,"274,703,527,826",00102751,002140,2022
2252,동성제약,C,"107,702,060,968",00116268,002210,2022
2253,한일철강,D,"339,154,971,493",00163196,002220,2022
2254,범양건영,D,"215,054,261,704",00122694,002410,2022
2255,세기상사,D,"51,641,840,702",00133618,002420,2022
2256,삼익악기,D,"521,558,832,964",00127857,002450,2022
2257,조흥,C,"433,755,476,780",00149345,002600,2022
2258,오리엔트바이오,D,"104,952,008,521",00141626,002630,2022
2259,동일제강,D,"179,708,719,037",00118451,002690,2022
2260,신일전자,D,"152,880,655,297",00173698,002700,2022
2261,보락,D,"60,912,251,547",00123107,002760,2022
2262,진흥기업,C,"451,746,878,881",00150828,002780,2022
2263,미원상사,C,"415,619,324,562",00121932,002840,2022
2264,대유에이텍,D,"1,375,206,765,319",00149804,002880,2022
2265,유성기업,C,"427,046,002,236",00174004,002920,2022
2266,금호건설,C,"1,691,163,707,318",00106313,002990,2022
2267,부광약품,C,"400,929,188,514",00123718,003000,2022
2268,일성신약,D,"494,420,098,295",00146214,003120,2022
2269,한국화장품제조,D,"82,665,926,104",00160621,003350,2022
2270,아이에이치큐,D,"246,320,129,412",00154426,003560,2022
2271,방림,D,"265,220,043,723",00122348,003610,2022
2272,미창석유공업,C,"357,326,202,513",00122056,003650,2022
