corp_name,esg,fin_state,corp_code,stock_code
펄어비스,B,"1,222,554,846,466",01152470,263750
이녹스첨단소재,C,"463,915,078,234",01237540,272290
와이즈버즈,D,"75,328,601,022",01236532,273060
천보,D,"818,655,924,091",00897752,278280
에이비엘바이오,C,"185,180,595,640",01256864,298380
KR모터스,D,"149,185,245,583",00112378,000040
경방,D,"1,248,318,313,535",00101628,000050
성창기업지주,D,"820,314,254,965",00133335,000180
대유플러스,D,"543,210,276,853",00126089,000300
영풍,B,"5,871,933,652,466",00141307,000670
LS네트웍스,B,"1,300,442,455,061",00104698,000680
이화산업,D,"268,488,318,653",00145686,000760
보해양조,D,"147,392,500,947",00123541,000890
전방,D,"304,781,348,634",00147222,000950
한국주철관공업,D,"424,608,629,316",00159573,000970
대한방직,C,"210,639,557,874",00112970,001070
만호제강,C,"257,003,015,078",00120872,001080
남광토건,C,"345,922,884,373",00107066,001260
삼성제약,D,"117,914,808,538",00126414,001360
SG글로벌,D,"185,935,448,420",00152039,001380
KG케미칼,D,"6,981,908,974,784",00101220,001390
태원물산,D,"34,948,504,183",00154055,001420
삼부토건,D,"511,831,084,722",00125974,001470
동양,D,"983,550,240,798",00117337,001520
디아이동일,D,"1,000,282,518,406",00118345,001530
조비,D,"130,041,760,125",00148948,001550
제일연마,C,"104,117,875,897",00148461,001560
금양,D,"282,778,726,386",00106119,001570
케이비아이동국실업,D,"553,570,561,673",00114765,001620
알루코,D,"816,932,966,181",00117027,001780
삼화콘덴서공업,D,"287,453,832,625",00129350,001820
고려산업,D,"274,703,527,826",00102751,002140
동성제약,C,"107,702,060,968",00116268,002210
한일철강,D,"339,154,971,493",00163196,002220
범양건영,D,"215,054,261,704",00122694,002410
세기상사,D,"51,641,840,702",00133618,002420
삼익악기,D,"521,558,832,964",00127857,002450
조흥,C,"433,755,476,780",00149345,002600
오리엔트바이오,D,"104,952,008,521",00141626,002630
동일제강,D,"179,708,719,037",00118451,002690
신일전자,D,"152,880,655,297",00173698,002700
보락,D,"60,912,251,547",00123107,002760
진흥기업,C,"451,746,878,881",00150828,002780
미원상사,C,"415,619,324,562",00121932,002840
대유에이텍,D,"1,375,206,765,319",00149804,002880
유성기업,C,"427,046,002,236",00174004,002920
금호건설,C,"1,691,163,707,318",00106313,002990
부광약품,C,"400,929,188,514",00123718,003000
일성신약,D,"494,420,098,295",00146214,003120
한국화장품제조,D,"82,665,926,104",00160621,003350
아이에이치큐,D,"246,320,129,412",00154426,003560
방림,D,"265,220,043,723",00122348,003610
미창석유공업,C,"357,326,202,513",00122056,003650
한성기업,D,"234,918,895,770",00161860,003680
SG세계물산,D,"303,815,670,161",00133511,004060
동방,D,"567,964,926,094",00115287,004140
엔피씨,D,"527,275,693,474",00108038,004250
남성,D,"271,152,128,807",00172185,004270
송원산업,D,"1,217,311,000,000",00134963,004430
조광피혁,C,"442,034,875,881",00148939,004700
팜젠사이언스,D,"317,391,477,026",00135050,004720
써니전자,D,"76,509,689,752",00138057,004770
덕성,D,"125,172,358,791",00114093,004830
티웨이홀딩스,D,"210,718,177,191",00109514,004870
씨아이테크,D,"94,704,398,209",00127158,004920
한신공영,D,"2,349,398,105,478",00162063,004960
신라교역,D,"716,401,497,952",00135962,004970
휴스틸,D,"1,206,373,632,049",00156488,005010
부산주공,D,"232,550,566,029",00124151,005030
신성통상,D,"1,022,769,918,745",00136341,005390
대림비앤코,D,"337,590,812,772",00109754,005750
신영와코루,D,"425,804,458,911",00136624,005800
동부건설,C,"1,581,700,494,344",00115612,005960
사조오양,C,"343,207,955,095",00141875,006090
대원전선,D,"245,958,532,474",00260392,006340
인스코비,D,"101,183,784,087",00122825,006490
대림통상,D,"171,792,618,625",00109824,006570
삼성공조,C,"308,654,791,181",00126201,006660
신송홀딩스,D,"242,350,721,393",00136402,006880
태경케미컬,D,"167,391,898,805",00109161,006890
일신석재,D,"116,167,864,087",00146296,007110
미래아이앤지,D,"97,492,843,199",00104786,007120
일양약품,C,"498,185,236,657",00146454,007570
동방아그로,D,"216,528,029,378",00115384,007590
선도전기,D,"131,739,357,945",00131939,007610
대동전자,C,"210,987,070,724",00157104,008110
이건산업,D,"442,826,933,314",00145446,008250
NI스틸,D,"397,444,642,902",00116301,008260
남선알미늄,D,"401,195,143,871",00107224,008350
문배철강,D,"206,906,858,449",00121570,008420
일정실업,D,"32,238,833,756",00146542,008500
윌비스,D,"270,394,721,804",00104999,008600
아남전자,D,"213,647,673",00138516,008700
금비,D,"307,313,894,364",00168401,008870
동양철관,D,"182,494,060,839",00117629,008970
경인전자,D,"68,385,030,301",00102140,009140
대양금속,D,"400,877,091,044",00111111,009190
대우부품,D,"91,241,229,943",00111689,009320
한창제지,C,"283,062,451,163",00163761,009460
삼화전기,D,"139,115,269,782",00129271,009470
삼정펄프,D,"232,663,818,640",00128227,009770
우진아이엔에스,C,"111,631,385,016",00143262,010400
진양폴리우레탄,D,"46,084,520,659",00160375,010640
화천기계,D,"161,427,031,413",00166500,010660
퍼스텍,D,"211,309,947,551",00148522,010820
삼호개발,B,"282,392,862,209",00128980,010960
진원생명과학,D,"222,866,686,597",00118521,011000
삼화전자공업,D,"68,742,292,985",00129280,011230
태림포장,C,"651,217,775,055",00153524,011280
부산산업,C,"134,678,926,321",00124027,011390
갤럭시아에스엠,D,"57,863,011,528",00129554,011420
한농화성,D,"225,415,182,824",00160861,011500
한신기계공업,D,"115,721,729,758",00162072,011700
아센디오,D,"73,158,525,417",00145437,012170
영화금속,D,"220,738,936,358",00141413,012280
경인양행,C,"548,252,999,063",00102113,012610
대창,D,"840,153,818,480",00112651,012800
계룡건설산업,C,"2,560,028,661,008",00102432,013580
까뮤이앤씨,C,"195,489,393,903",00129420,013700
지엠비코리아,D,"550,819,602,976",00156354,013870
지누스,B+,"1,114,820,890,870",00150633,013890
한익스프레스,D,"407,946,966,305",00129509,014130
대영포장,D,"247,356,883,299",00111458,014160
금강공업,C,"1,094,801,795,415",00105299,014280
태경비케이,D,"361,240,178,636",00122481,014580
성문전자,D,"57,241,315,662",00132628,014910
인디에프,D,"119,745,167,372",00106881,014990
이스타코,D,"79,791,361,051",00134565,015020
에이엔피,D,"106,799,190,000",00143314,015260
큐로,D,"192,687,257,308",00108746,015590
일진홀딩스,C,"1,586,114,519,184",00146649,015860
신대양제지,D,"884,529,889,834",00135777,016590
광명전기,D,"172,178,417,133",00103662,017040
수산중공업,D,"261,731,135,173",00135111,017550
동원금속,D,"456,870,590,279",00118008,018500
아시아나항공,B,"13,455,341,411,799",00138792,020560
세원정공,D,"628,831,844,307",00134316,021820
삼원강재,C,"293,690,103,032",00191588,023000
동남합성,C,"92,085,226,130",00115065,023450
인지컨트롤스,D,"606,910,470,329",00103510,023800
인팩,C,"411,164,184,888",00180795,023810
에쓰씨엔지니어링,D,"106,506,525,380",00121969,023960
WISCOM,C,"128,503,266,423",00142865,024070
디씨엠,C,"306,956,322,608",00177199,024090
덕양산업,D,"520,217,537,029",00114154,024900
KPX케미칼,D,"776,778,116,811",00191472,025000
한국단자공업,D,"1,289,776,455,433",00157070,025540
미래산업,D,"134,409,509,636",00197759,025560
제이준코스메틱,D,"48,387,026,626",00136776,025620
부국철강,D,"153,622,003,905",00123781,026940
동서,D,"1,627,852,719,302",00144395,026960
마니커,D,"174,626,136,915",00204208,027740
동아지질,D,"372,281,354,657",00178754,028100
신도리코,C,"1,038,493,447,520",00135795,029530
동원수산,D,"121,789,602,384",00118044,030720
비케이탑스,D,"97,463,451,863",00273615,030790
콤텍시스템,D,"558,409,431,550",00186559,031820
황금에스티,C,"481,912,631,966",00218575,032560
KH 필룩스,D,"1,246,019,564,242",00193009,033180
자화전자,D,"505,788,674,039",00146861,033240
체시스,D,"75,915,188,601",00125576,033250
인천도시가스,C,"423,143,581,786",00145862,034590
백산,D,"338,873,471,894",00122551,035150
YG PLUS,D,"241,371,893,905",00249247,037270
한미반도체,C,"455,432,965,985",00161383,042700
주연테크,D,"53,242,325,293",00269241,044380
진양화학,D,"44,569,287,296",00347734,051630
세이브존I&C,C,"573,569,548,297",00422895,067830
삼성출판사,C,"211,487,637,576",00423690,068290
대웅제약,B+,"1,563,340,613,712",00427483,069620
한세엠케이,C,"224,809,704,278",00357360,069640
DSR제강,C,"259,398,156,922",00151298,069730
용평리조트,D,"868,285,864,187",00365989,070960
유엔젤,D,"61,023,631,583",00416654,072130
이엔플러스,D,"120,327,643,368",00469799,074610
새론오토모티브,D,"256,209,761,789",00305668,075180
세진중공업,D,"551,849,173,753",00415628,075580
텔코웨어,D,"132,073,841,013",00361488,078000
일진다이아,D,"599,305,651,807",00508274,081000
이월드,D,"431,705,014,700",00540605,084680
엔케이,D,"185,745,934,911",00172228,085310
진도,D,"129,200,779,871",00557933,088790
메타랩스,D,"90,016,753,672",00442835,090370
세원이앤씨,D,"282,702,159,615",00585219,091090
디아이씨,D,"648,233,574,145",00112165,092200
기신정기,D,"265,059,186,517",00106614,092440
형지엘리트,D,"109,225,633,024",00441243,093240
진양홀딩스,D,"597,085,261,527",00646732,100250
인바이오젠,D,"141,814,848,411",00652423,101140
쌍방울,D,"167,746,018,396",00681142,102280
일진전기,D,"839,513,249,151",00683469,103590
미원홀딩스,C,"485,886,407,079",00706715,107590
호전실업,D,"316,098,137,496",00226316,111110
락앤락,B,"708,510,198,267",00561866,115390
KC코트렐,D,"323,473,720,683",00797364,119650
조선선재,D,"145,133,296,597",00796994,120030
대성산업,D,"1,824,588,314,611",00828789,128820
미원화학,C,"147,864,035,732",00855163,134380
시디즈,C,"85,063,020,141",00852087,134790
드림텍,D,"825,357,092,772",00415646,192650
제이에스코퍼레이션,C,"533,768,141,172",00332927,194370
금호에이치티,D,"426,633,825,138",00105606,214330
토니모리,C,"199,062,053,733",00816544,214420
미원에스씨,C,"475,733,780,981",01234297,268280
제일약품,D,"456,891,539,429",01236897,271980
동아타이어,D,"474,371,544,392",01262458,282690
에어부산,D,"1,227,883,087,659",00651901,298690
삼천당제약,D,"373,275,926,268",00128546,000250
서부T&D,D,"2,065,713,348,318",00130383,006730
네이처셀,D,"94,021,004,319",00117276,007390
에스엠코어,C,"109,853,668,071",00137915,007820
SGC이테크건설,B,"973,525,647,536",00141246,016250
KCC건설,D,"1,198,128,493,039",00105466,021320
유진기업,D,"2,030,421,858,750",00184667,023410
동화기업,D,"1,846,108,233,207",00173032,025900
코엔텍,D,"208,244,495,395",00197476,029960
시그네틱스,D,"193,209,798,817",00158219,033170
코웰패션,D,"1,067,555,260,616",00155948,033290
네패스,C,"1,131,933,359,194",00227333,033640
KG이니시스,D,"1,452,980,135,073",00264547,035600
SFA반도체,D,"674,874,341,737",00301246,036540
영풍정밀,B,"412,207,478,503",00141389,036560
KCI,C,"123,130,036,367",00265041,036670
이오테크닉스,D,"615,867,392,001",00246417,039030
오스코텍,D,"143,735,698,279",00263654,039200
나노엔텍,D,"63,276,789,628",00230425,039860
KG모빌리언스,D,"474,188,848,712",00405278,046440
현대바이오,D,"67,326,810,921",00313649,048410
리노공업,C,"531,488,129,432",00369657,058470
인선이엔티,D,"550,218,609,958",00375931,060150
다원시스,D,"672,878,033,817",00523307,068240
셀트리온제약,D,"599,724,549,123",00541349,068760
차바이오텍,D,"1,607,008,259,342",00525679,085660
동국제약,C,"768,330,084,076",00114808,086450
메디톡스,D,"596,288,445,046",00580199,086900
에이스테크,D,"379,521,558,057",00556907,088800
상아프론테크,C,"335,959,119,954",00181299,089980
아미코젠,C,"429,651,956,812",00545734,092040
제넥신,D,"388,781,107,501",00545929,095700
에스앤에스텍,C,"226,750,296,429",00411048,101490
이엔에프테크놀로지,D,"662,279,122,926",00530185,102710
티케이케미칼,D,"1,431,444,770,374",00693554,104480
원익머트리얼즈,C,"583,018,186,697",00623661,104830
메지온,D,"54,021,841,457",00808022,140410
레고켐바이오,C,"252,530,449,549",00842619,141080
서진시스템,D,"1,384,813,849,004",00838005,178320
알테오젠,C,"245,490,136,097",00989619,196170
메가스터디교육,B,"904,710,791,851",01074862,215200
RFHIC,C,"473,338,210,545",01078178,218410
씨아이에스,D,"443,995,110,774",01090471,222080
에코마케팅,C,"309,674,299,000",01029394,230360
메드팩토,D,"107,687,183,354",01336373,235980
셀리버리,C,"84,704,573,850",01182444,268600
엘앤씨바이오,C,"199,725,162,710",01181515,290650
국보,D,"109,959,854,401",00104519,001140
비비안,D,"201,061,180,940",00107677,002070
흥아해운,C,"317,059,936,570",00167208,003280
진양산업,D,"82,719,954,686",00150439,003780
성안,C,"123,872,501,880",00132868,011300
세우글로벌,D,"49,888,720,541",00134176,013000
한국주강,D,"48,045,222,224",00159564,025890
이아이디,D,"566,212,896,315",00480950,093230
아시아나IDT,C,"205,577,783,538",00458234,267850
리더스 기술투자,D,"48,623,904,940",00110750,019570
아난티,C,"1,734,786,833,894",00161781,025980
상상인,D,"6,302,067,305,088",00306162,038540
씨젠,C,"1,390,777,557,476",00788773,096530
덕산네오룩스,D,"361,537,915,718",01061558,213420
BNK금융지주,A,136966388131736.0,00858364,138930
DB금융투자,B,9757370294448.0,00115694,016610
DB손해보험,B+,,00159102,005830
DGB금융지주,A,91010724523683.0,00878915,139130
JB금융지주,A,59828165000000.0,00980122,175330
NH투자증권,B+,,00120182,005940
SK증권,B+,6464840829921.0,00131850,001510
교보증권,B+,13417260497201.0,00113359,030610
기업은행,A,,00149646,024110
나우IB,D,143015081485.0,00651017,293580
농우바이오,D,27970000000,00176835,054050
대신증권,B+,153670000000,00110893,003540
동양생명,B,37420242872656.0,00117267,082640
로보스타,C,13940000000,00536523,090360
롯데손해보험,B+,,00113562,000400
메리츠금융지주,B,92757160397678.0,00860332,138040
메리츠증권,B+,56452695449049.0,00163682,008560
메이슨캐피탈,D,65090382943.0,00136101,021880
미래에셋생명,B+,37250009518688.0,00112332,085620
미래에셋증권,A,106213250693869.0,00111722,006800
부국증권,C,1481429884085.0,00123772,001270
삼성생명,A,,00126256,032830
삼성증권,A,53848261017182.0,00104856,016360
삼성카드,A,29623192873201.0,00126292,029780
삼성화재해상보험,A,9172100000,00139214,000810
상상인증권,D,598057726910.0,00112059,001290
신영증권,B+,10198800404537.0,00136721,001720
신한지주,A+,675884281000000.0,00382199,055550
아주IB투자,B,373289319678.0,00156895,027360
우리금융지주,A,,01350869,316140
우리기술투자,D,1295000000,00231664,041190
우리종금,B,4309100000,00104102,010050
유안타증권,C,13419879837000.0,00117601,003470
유진증권,B,8076408298781.0,00131054,001200
유화증권,D,,00145190,003460
이베스트투자증권,C,6169919669399.0,00330424,078020
제주은행,B+,,00148832,006220
코리아에셋투자증권,C,,00304915,190650
코리안리,B+,14978130247913.0,00113191,003690
큐캐피탈,D,,00267942,016600
키움증권,B,48037301112929.0,00296290,039490
하나금융지주,A,568873199000000.0,00547583,086790
한국금융지주,B,86308574156762.0,00432102,071050
한국자산신탁,C,1363794175394.0,00404701,123890
한국캐피탈,D,2678000000,00149594,023760
한국토지신탁,C,1544500000,00233653,034830
한양증권,D,,00162416,001750
한화생명,A,161235542021519.0,00113058,088350
한화손해보험,A,20382687831487.0,00135917,000370
한화투자증권,B+,12111249518203.0,00148610,003530
현대차증권,A,10233054.0,00137997,001500
현대해상,B+,4919410000,00164973,001450
흥국화재,B+,1321120000,00103176,000540
