회사명,corp_code,stock_code,연도,ESG,자산총계,자산총계(t-1),매출액,매출액(t-1),부채총계,EBITDA,EBITDA(t-1),무형자산,현금 배당 성향,현금 배당 성향(t-1),사외이사 비율,최대주주지분율,영업활동 현금흐름,정규직 수,정규직 수(t-1),비정규직 수,비정규직 수(t-1)
대유플러스,00126089,000300,2021,C,594393688298.0,473118284651.0,464527022851.0,452928402735.0,455486600368.0,-4998383893.0,-4382389629.0,26193144008.0,,,12.5,46.01,-13743011381.0,153.0,117.0,29.0,6.0
영풍,00141307,000670,2021,C,5521001405617.0,5000855951482.0,3582074826364.0,3183432777257.0,1618710697773.0,200754699686.0,153822674413.0,7814735619.0,13.85,12.97,9.375,74.05,38078793120.0,670.0,682.0,17.0,6.0
LS네트웍스,00104698,000680,2021,C,1309373198056.0,1228401794045.0,390470563901.0,334864620662.0,755744194994.0,80780611491.0,-12925240655.0,2484896882.0,,,42.85714285714285,81.80,24412585913.0,186.0,175.0,9.0,14.0
이화산업,00145686,000760,2021,C,274828073002.0,283394472679.0,57775111897.0,51125793847.0,41277511301.0,74125387573.0,-6334322745.0,1316251037.0,,,20.0,72.8,-7411844444.0,27.0,26.0,14.0,11.0
보해양조,00123541,000890,2021,C,153116763663.0,149117625674.0,83748910790.0,78563804540.0,68867729120.0,289832552.0,1144003136.0,735881405.0,,,11.11111111111111,26.75,12488517925.0,219.0,214.0,20.0,15.0
전방,00147222,000950,2021,C,383313469255.0,373432831320.0,133745227330.0,105152228441.0,239288170943.0,3247678278.0,-24897317816.0,173055790.0,,,9.090909090909092,20.45,-1445054674.0,262.0,289.0,0.0,0.0
한국주철관공업,00159573,000970,2021,C,423089951776.0,357526156760.0,510185095507.0,328288630355.0,76191124416.0,83241401542.0,12686220165.0,9352524859.0,13.0,42.0,20.0,47.93,29723846282.0,152.0,341.0,0.0,1.0
대한방직,00112970,001070,2021,C,232612120328.0,213793932924.0,200372904619.0,175246728156.0,93144325550.0,2080730078.0,3877975264.0,284439293.0,,,20.0,25.61,-9440406852.0,328.0,336.0,24.0,20.0
만호제강,00120872,001080,2021,C,258241792947.0,249750178792.0,253705017000.0,196123923000.0,25179106999.0,1476711326.0,2074876988.0,36402130182.0,70.29,47.84,14.285714285714285,22.46,-32588114424.0,176.0,199.0,0.0,0.0
남광토건,00107066,001260,2021,C,273978348947.0,204018820097.0,356740019691.0,237961500135.0,186233104756.0,23894663066.0,13748994667.0,1572759972.0,,,2.7777777777777777,62.37,-10811766294.0,588.0,396.0,318.0,276.0
삼성제약,00126414,001360,2021,C,145456078325.0,178725958079.0,54901130222.0,48269172240.0,18185604636.0,-40276343542.0,-39876978917.0,36402130182.0,,,25.0,15.05,-7162788005.0,187.0,191.0,3.0,6.0
SG글로벌,00152039,001380,2021,C,187021454393.0,198865921890.0,57771768373.0,85060365619.0,64041656329.0,-5294950439.0,370057444.0,952638376.0,,,11.11111111111111,58.53,3890682077.0,121.0,79.0,5.0,3.0
KG케미칼,00101220,001390,2021,C,4884892280208.0,4323538345059.0,4826618393052.0,3686350351629.0,3097379164414.0,360067586544.0,211426355232.0,267080893847.0,9.3,11.99,12.5,46.62,147350434702.0,187.0,198.0,12.0,12.0
태원물산,00154055,001420,2021,C,37439040672.0,38295003548.0,14713198577.0,16338892686.0,6106381935.0,163218782.0,-284791223.0,36402130182.0,496.2,,37.5,40.70,621665615.0,44.0,48.0,0.0,0.0
삼부토건,00125974,001470,2021,C,519063458534.0,459413597646.0,357047939605.0,379362245615.0,312924661168.0,-1783594943.0,-21040909066.0,1515234769.0,,,3.4482758620689653,9.67,-38070959319.0,313.0,212.0,27.0,71.0
동양,00117337,001520,2021,C,1007233609953.0,996760196202.0,699569458171.0,602939929951.0,223240278186.0,37235963720.0,-10643625882.0,2448453291.0,49.6,,14.285714285714285,30.05,26143461849.0,423.0,396.0,66.0,53.0
디아이동일,00118345,001530,2021,C,993144117431.0,882559327707.0,813085258056.0,679668085533.0,419638627677.0,61885919502.0,30836344096.0,3194331921.0,7.97,11.24,20.0,19.58,23170994059.0,215.0,216.0,28.0,18.0
조비,00148948,001550,2021,C,103778712983.0,87855328252.0,84597515000.0,73654579000.0,50521009807.0,2104463702.0,2454289595.0,36402130182.0,,,10.0,66.95,-7973100192.0,128.0,121.0,1.0,0.0
제일연마,00148461,001560,2021,C,106469253369.0,98714751683.0,79747901283.0,73164758081.0,13575872997.0,7975679901.0,4405265281.0,2208174089.0,32.73,50.55,30.0,50.92,3661476177.0,62.0,60.0,3.0,5.0
금양,00106119,001570,2021,C,314832084702.0,219851714051.0,217583031941.0,175468044029.0,197424609095.0,5340312829.0,-3582645513.0,878671.0,,,14.285714285714285,50.77,-39808115503.0,90.0,96.0,0.0,0.0
케이비아이동국실업,00114765,001620,2021,C,568005110934.0,566142150316.0,521440974563.0,530786950089.0,397931073309.0,-35114769738.0,-17206331886.0,29225820310.0,,,12.5,48.26,-11832806203.0,350.0,357.0,5.0,0.0
알루코,00117027,001780,2021,C,780157702713.0,701423267928.0,505586030763.0,495265471625.0,487493321077.0,5282637582.0,-30808782605.0,29275469170.0,,,14.285714285714285,48.65,-2867238120.0,223.0,191.0,7.0,10.0
삼화콘덴서공업,00129350,001820,2021,C,269298659241.0,234968255221.0,262159285746.0,242514202405.0,66356720529.0,36479519927.0,27396750081.0,940388336.0,18.1,13.2,14.285714285714285,28.15,35530787370.0,625.0,626.0,6.0,6.0
고려산업,00102751,002140,2021,C,238594901035.0,216577001107.0,213486551495.0,190504557339.0,131754293786.0,6317392572.0,9336190495.0,2556747133.0,21.9,12.6,21.428571428571427,47.40,14794040312.0,121.0,111.0,7.0,14.0
동성제약,00116268,002210,2021,C,104581874040.0,125718174655.0,84407658000.0,87799927000.0,58141479455.0,-4379340610.0,-10805884888.0,36402130182.0,,,6.25,21.03,-2751533008.0,315.0,322.0,17.0,14.0
한일철강,00163196,002220,2021,C,338779024077.0,295057911819.0,248593160815.0,157119678876.0,161018233894.0,28560828038.0,-3941342610.0,36402130182.0,,,7.6923076923076925,49.35,-1645380846.0,113.0,110.0,11.0,10.0
범양건영,00122694,002410,2021,C,191769768929.0,152611698919.0,111908019893.0,144357123687.0,112322390976.0,1955322092.0,8654003369.0,68146684.0,,,15.384615384615383,33.22,7208512853.0,102.0,117.0,31.0,34.0
세기상사,00133618,002420,2021,C,46388872657.0,40517198620.0,17880222962.0,2234196226.0,27800152526.0,-1944921160.0,-1536832840.0,36402130182.0,,,20.0,-,-1855023272.0,51.0,15.0,0.0,0.0
삼익악기,00127857,002450,2021,C,585304799709.0,622371933956.0,295428267821.0,247857720145.0,331393678443.0,40675961960.0,14193695703.0,41205438731.0,17.4,41.9,25.0,40.32,15740940744.0,64.0,62.0,2.0,1.0
조흥,00149345,002600,2021,C,267558823330.0,248313868671.0,250861244971.0,222604295865.0,121819557068.0,19705156042.0,8786847794.0,36402130182.0,24.3,47.9,16.666666666666664,67.24,30386711761.0,347.0,282.0,12.0,13.0
오리엔트바이오,00141626,002630,2021,C,71518505224.0,75938801986.0,26276462476.0,25179589559.0,22973289605.0,-22489732897.0,-12910085396.0,36402130182.0,,,0.0,25.00,2351248892.0,129.0,130.0,0.0,0.0
동일제강,00118451,002690,2021,C,180512781409.0,148570301657.0,182235773870.0,122912620214.0,26964608783.0,9018863471.0,311590568.0,36402130182.0,4.79,,50.0,60.13,-8161281498.0,127.0,125.0,0.0,0.0
신일전자,00173698,002700,2021,C,122088680502.0,110598654315.0,193517100000.0,172441515000.0,39482254979.0,9113455296.0,10922148268.0,36402130182.0,22.0,17.4,28.57142857142857,11.66,7177301208.0,110.0,119.0,15.0,14.0
보락,00123107,002760,2021,C,56317969213.0,54109128575.0,39763913000.0,38292697000.0,10774060414.0,1840857399.0,267855142.0,36402130182.0,17.7,60.76,11.11111111111111,33.30,1177596809.0,133.0,134.0,0.0,0.0
진흥기업,00150828,002780,2021,C,334617161562.0,282917478060.0,444245000000.0,377247000000.0,163663632831.0,49456184782.0,14197715189.0,36402130182.0,,,8.333333333333332,48.19,51376717919.0,268.0,226.0,144.0,82.0
미원상사,00121932,002840,2021,C,372413719078.0,328954822818.0,359794982785.0,294983860410.0,76426655424.0,71268017433.0,62499371716.0,2166184903.0,51.45,6.71,33.33333333333333,58.11,55077945883.0,627.0,562.0,0.0,6.0
대유에이텍,00149804,002880,2021,C,1320996326519.0,1166526680240.0,1569707441296.0,1355529515409.0,1131295315219.0,16573240792.0,31000680166.0,80358094811.0,,,21.428571428571427,55.35,-22033419709.0,331.0,300.0,9.0,4.0
유성기업,00174004,002920,2021,C,409968041215.0,411316942346.0,276391974385.0,241545669236.0,104854260807.0,14705907186.0,-3657215413.0,36402130182.0,38.54,,50.0,48.78,12731300015.0,574.0,600.0,13.0,16.0
금호건설,00106313,002990,2021,C,1735985668782.0,1377242594074.0,2065076215393.0,1829579064933.0,1083164233858.0,107643789897.0,24061649108.0,11747045882.0,19.4,67.9,3.8461538461538463,47.95,181187510901.0,831.0,810.0,370.0,368.0
부광약품,00123718,003000,2021,C,397416583050.0,400968741555.0,182491221467.0,169659753508.0,117355699917.0,3787330767.0,-8299644577.0,6980121861.0,,,17.647058823529413,24.43,26542842696.0,580.0,588.0,28.0,36.0
일성신약,00146214,003120,2021,C,371382501205.0,371224515736.0,42089835817.0,40600732254.0,25472910327.0,-1523332911.0,4416917385.0,36402130182.0,,35.71,20.0,31.89,5704073471.0,227.0,227.0,1.0,0.0
한국화장품제조,00160621,003350,2021,C,76545671097.0,77657827819.0,67810000000.0,61990000000.0,33557251976.0,-3195556727.0,-3906957494.0,36402130182.0,0.0,0.0,6.25,46.71,12582952238.0,177.0,183.0,0.0,0.0
아이에이치큐,00154426,003560,2021,C,238568445822.0,146319857109.0,60007423253.0,81049278892.0,120389630160.0,-8223798450.0,-14696551860.0,12628529706.0,,,42.85714285714285,25.28,15808633145.0,176.0,198.0,6.0,17.0
방림,00122348,003610,2021,C,257080320409.0,236854131226.0,130973160130.0,116546956585.0,57282434832.0,10406253415.0,6490766854.0,811847422.0,23.52,27.14,12.5,38.69,6947486984.0,241.0,247.0,0.0,0.0
미창석유공업,00122056,003650,2021,C,347596979803.0,311812975368.0,406292672739.0,277578234923.0,45615051049.0,44392400139.0,23423576983.0,541415000.0,11.41,16.15,18.181818181818183,40.24,15235779430.0,84.0,86.0,0.0,0.0
한성기업,00161860,003680,2021,C,199923899803.0,195752061699.0,251529273399.0,266147981476.0,155369922233.0,-9846401686.0,2861997975.0,36402130182.0,,,6.25,39.14,-8360393546.0,353.0,381.0,363.0,352.0
SG세계물산,00133511,004060,2021,C,308412903410.0,267195626007.0,135746679450.0,167802760668.0,64147888831.0,63390855056.0,-20816778265.0,13378210612.0,,,10.0,50.61,3369193475.0,123.0,152.0,2.0,4.0
동방,00115287,004140,2021,C,531255658011.0,526822000781.0,595947334152.0,592054485146.0,399799099774.0,1753456616.0,15000580018.0,11819307367.0,,,10.0,28.19,24651499041.0,700.0,688.0,35.0,29.0
엔피씨,00108038,004250,2021,C,499980382786.0,410578593060.0,486902150978.0,431333367387.0,176774337449.0,33702669870.0,22585185587.0,5173686525.0,16.11,22.36,7.6923076923076925,60.17,45283731749.0,215.0,212.0,23.0,30.0
남성,00172185,004270,2021,C,288756909702.0,233037086341.0,102320290934.0,92533560955.0,169416969431.0,8838344737.0,-2698619035.0,89871983.0,11.4,,14.285714285714285,36.78,-2012884394.0,60.0,52.0,0.0,0.0
송원산업,00134963,004430,2021,C,1115649000000.0,891142000000.0,998190000000.0,807768000000.0,572395000000.0,101184000000.0,51157000000.0,9650.0,6.64,10.49,11.76470588235294,35.64,-18297000000.0,641.0,663.0,5.0,0.0
조광피혁,00148939,004700,2021,C,440910559774.0,343161525386.0,104249000000.0,97316000000.0,63928944319.0,14506196766.0,25829122306.0,36402130182.0,9.51,5.42,30.0,30.29,-18509093429.0,140.0,147.0,0.0,0.0
팜젠사이언스,00135050,004720,2021,C,220323823004.0,135543934053.0,109866066814.0,96614310443.0,93391562628.0,41949485108.0,11209290365.0,4434116672.0,,,25.0,8.32,7784092733.0,242.0,236.0,21.0,24.0
써니전자,00138057,004770,2021,C,77185258102.0,65431756615.0,15897464321.0,15912642211.0,9012295478.0,5535285462.0,6863159829.0,12575521.0,,,16.666666666666664,3.36,2446554926.0,44.0,49.0,0.0,0.0
덕성,00114093,004830,2021,C,125291791888.0,105039887131.0,115176863547.0,117682291648.0,40299826150.0,7717824407.0,4142533481.0,158766168.0,13.7,23.0,50.0,25.45,7295441175.0,168.0,179.0,11.0,14.0
티웨이홀딩스,00109514,004870,2021,C,805278645714.0,766137054522.0,12351000000.0,7691296836,716048792667.0,-8845598039.0,-5042144224.0,36402130182.0,,,28.57142857142857,60.81,32323226361.0,11.0,24,3.0,27
씨아이테크,00127158,004920,2021,C,79538624907.0,75094282849.0,47230072502.0,41433739246.0,31715497061.0,-8810217795.0,-3654275292.0,198967920.0,,,20.0,36.80,-3648266232.0,76.0,71.0,0.0,0.0
한신공영,00162063,004960,2021,C,2119949126309.0,1734262275066.0,1311144762227.0,1556870961770.0,1442187010014.0,67015303893.0,140546611048.0,44011366930.0,8.4,4.4,8.571428571428571,36.76,-265471871184.0,772.0,817.0,262.0,291.0
신라교역,00135962,004970,2021,C,680457027435.0,629072904762.0,346502046058.0,372322115284.0,127921320912.0,59298024312.0,10914568383.0,44997515217.0,17.73,104.37,11.76470588235294,66.85,-2359865128.0,138.0,143.0,384.0,423.0
휴스틸,00156488,005010,2021,C,951920862198.0,604130121809.0,616505522303.0,365613120624.0,325520951972.0,50356241094.0,12219801772.0,3526371773.0,16.5,15.4,16.666666666666664,50.15,2864026520.0,506.0,522.0,29.0,16.0
부산주공,00124151,005030,2021,C,239665282239.0,249781607294.0,186826815708.0,152724658892.0,216496992293.0,-10746815158.0,-12873245784.0,36402130182.0,,,27.27272727272727,14.25,-1361085169.0,242.0,246.0,25.0,27.0
신성통상,00136341,005390,2021,C,898483605934.0,858316042143.0,1199903016081.0,1027242491782.0,633484645106.0,48360638252.0,12242207060.0,986401895.0,,,5.88235294117647,67.88,173595266737.0,674.0,666.0,134.0,118.0
대림비앤코,00109754,005750,2021,C,326583009080.0,326324587789.0,260359422259.0,232365627314.0,169194158167.0,1692308640.0,-1554524910.0,36402130182.0,236.8,-122.4,17.647058823529413,49.87,-2745074644.0,737.0,766.0,23.0,4.0
신영와코루,00136624,005800,2021,C,388668603657.0,373426209052.0,189412826757.0,177981407270.0,65750359288.0,8581224354.0,3884293358.0,5746890121.0,20.8,46.2,20.0,49.0,16652334925.0,389.0,403.0,3.0,2.0
동부건설,00115612,005960,2021,C,1262000761148.0,954233550040.0,1144872823605.0,1172208104512.0,702346281301.0,97855985075.0,47629545597.0,7713843276.0,17.8,46.6,6.0606060606060606,61.57,-51509436898.0,637.0,625.0,325.0,377.0
사조오양,00141875,006090,2021,C,315948482729.0,318741895792.0,328881779000.0,327621185000.0,119243893874.0,20783190232.0,24067145906.0,36402130182.0,11.9,7.6,35.714285714285715,60.53,20241470947.0,676.0,621.0,152.0,179.0
대원전선,00260392,006340,2021,C,240573775497.0,192012755087.0,474978486706.0,367313109907.0,152928878651.0,1108013058.0,3054456452.0,540127444.0,,,25.0,32.76,-9431376822.0,154.0,158.0,0.0,0.0
인스코비,00122825,006490,2021,C,109349945278.0,76233775832.0,71665525213.0,57817812934.0,43461356421.0,4703284124.0,9446376122.0,16301645955.0,,,18.181818181818183,11.24,-3715733524.0,66.0,60.0,0.0,0.0
대림통상,00109824,006570,2021,C,165802431487.0,159653334167.0,155229119203.0,156571762146.0,89665370599.0,1260325495.0,-13832141881.0,1628050765.0,,,9.090909090909092,79.20,-2709490729.0,236.0,258.0,21.0,13.0
삼성공조,00126201,006660,2021,C,257514151759.0,258204690029.0,79578435154.0,63768468961.0,37761206683.0,128344654.0,5699781626.0,2354320088.0,,11.88,12.5,51.26,9677173848.0,135.0,154.0,30.0,32.0
신송홀딩스,00136402,006880,2021,C,248190231392.0,167829010357.0,186444266263.0,205881740065.0,152906424644.0,9196313176.0,4276439730.0,1498541329.0,17.4,40.4,20.0,58.95,3231864094.0,11.0,11.0,0.0,0.0
태경케미컬,00109161,006890,2021,C,160745889274.0,140679345211.0,54066186889.0,47060538797.0,19762173299.0,13981182528.0,9971809829.0,445575455.0,22.84,29.31,14.285714285714285,58.76,13387496577.0,86.0,82.0,20.0,33.0
일신석재,00146296,007110,2021,C,91890079585.0,94043686094.0,74742972573.0,58742051912.0,39637444370.0,89456108.0,827647348.0,36402130182.0,,,10.0,41.32,-3508573570.0,77.0,70.0,20.0,11.0
미래아이앤지,00104786,007120,2021,C,99668333058.0,92320794314.0,7807921586.0,5770766444.0,28587955823.0,-19071425733.0,24704293300.0,2457336327.0,,,20.0,-,2019891177.0,37.0,38.0,3.0,0.0
일양약품,00146454,007570,2021,C,494271352816.0,439116734913.0,371347508042.0,343328723945.0,222513275881.0,38927368985.0,28392739488.0,65163771551.0,26.01,20.67,50.0,26.34,67020184265.0,632.0,645.0,4.0,6.0
동방아그로,00115384,007590,2021,C,204466925957.0,196027049258.0,134065934141.0,129521685086.0,57352105712.0,9022593774.0,8750909152.0,1098051010.0,62.1,66.0,14.285714285714285,34.26,14904839272.0,216.0,211.0,11.0,13.0
선도전기,00131939,007610,2021,C,167947855455.0,175592014332.0,83343631638.0,86174499877.0,86791537826.0,-12356561537.0,3258238363.0,7389680278.0,,3.57,20.0,30.48,-6750748236.0,207.0,190.0,0.0,0.0
대동전자,00157104,008110,2021,C,205008393025.0,179047186303.0,39806759261.0,45012675883.0,41011755616.0,4185980267.0,6537205077.0,1571436332.0,,97.8,0.0,60.40,5258723957.0,127.0,130.0,6.0,8.0
이건산업,00145446,008250,2021,C,419293457489.0,383232664393.0,276830153212.0,256935916427.0,229454183533.0,21388408920.0,1513027321.0,760009543.0,18.4,126.8,14.285714285714285,35.67,16422785021.0,200.0,189.0,7.0,5.0
남선알미늄,00107224,008350,2021,C,355238354994.0,295152803875.0,230343536592.0,268474785986.0,119307587177.0,50051788823.0,12925298010.0,65310603.0,,,25.0,18.03,12056159331.0,586.0,595.0,1.0,1.0
문배철강,00121570,008420,2021,C,209839262364.0,187690631639.0,204873267541.0,152678066899.0,66845641809.0,31847032796.0,10228141530.0,36402130182.0,5.8,11.4,12.5,36.93,2463125167.0,63.0,65.0,0.0,0.0
일정실업,00146542,008500,2021,C,35297876172.0,41787904698.0,30523125956.0,30904918943.0,22260252294.0,-8599467118.0,-3936493730.0,282094503.0,,,20.0,66.61,-4108564433.0,95.0,95.0,0.0,0.0
윌비스,00104999,008600,2021,C,288026485577.0,284787599903.0,276483060881.0,239612065664.0,183381461941.0,-14754902738.0,-3344510029.0,26447348399.0,,,37.5,12.18,23472895409.0,196.0,195.0,14.0,4.0
아남전자,00138516,008700,2021,C,229403319.0,177178532.0,314437329.0,224352656.0,163294748.0,11999021.0,4705769.0,1691015.0,,,8.333333333333332,33.44,-24696663.0,125.0,127.0,0.0,0.0
금비,00168401,008870,2021,C,337872961433.0,333972461086.0,228581174447.0,219258395356.0,176002340792.0,7349669450.0,-3127913500.0,43318010756.0,35.04,,0.0,56.48,31167962060.0,248.0,256.0,0.0,0.0
동양철관,00117629,008970,2021,C,185998127837.0,153374076509.0,182021205252.0,173822459249.0,101850823126.0,-3683937384.0,7420477994.0,1177413801.0,,,20.0,23.33,-32794604413.0,159.0,159.0,6.0,17.0
경인전자,00102140,009140,2021,C,65884752780.0,57835598428.0,27390668647.0,20795738469.0,6287918773.0,4102144846.0,2043058554.0,406576778.0,,,12.5,49.98,627247774.0,15.0,14.0,0.0,0.0
대양금속,00111111,009190,2021,C,157542366949.0,116257053201.0,203423901636.0,140495483894.0,57964910118.0,16655718317.0,-691603670.0,36402130182.0,,,15.384615384615383,24.78,-5352046822.0,218.0,213.0,0.0,0.0
대우부품,00111689,009320,2021,C,94393900185.0,91992449685.0,99183663204.0,75948847242.0,59430229701.0,154085320.0,-3147749820.0,36402130182.0,,,9.090909090909092,34.10,4167235988.0,266.0,250.0,0.0,0.0
한창제지,00163761,009460,2021,C,248597574228.0,181081553603.0,182210000000.0,171478000000.0,140052513951.0,17142425900.0,14334191112.0,36402130182.0,7.9,11.3,14.285714285714285,39.30,13911220211.0,219.0,215.0,0.0,0.0
삼화전기,00129271,009470,2021,C,158640155782.0,137039897477.0,247098495129.0,199302909242.0,71761025146.0,19411095443.0,6333228539.0,1134291090.0,14.1,15.7,18.181818181818183,25.53,15252750283.0,503.0,461.0,0.0,0.0
삼정펄프,00128227,009770,2021,C,239413228555.0,232780512956.0,138137181380.0,146331017088.0,23293617870.0,9722600678.0,34469386348.0,36402130182.0,32.8,9.3,25.0,74.12,1718650242.0,218.0,218.0,16.0,16.0
우진아이엔에스,00143262,010400,2021,C,114656381311.0,121032450054.0,89474130717.0,140431201057.0,17562306021.0,-3998939901.0,2392349926.0,2488902260.0,,39.52,13.333333333333334,53.21,-5430836315.0,137.0,160.0,0.0,0.0
